ax,ay,az,gx,gy,gz,dt
0.0690,-0.0379,0.9944,0.3277,0.5716,-0.6326,0.012000
0.0639,-0.0350,0.9953,0.1220,0.6098,-0.6326,0.012000
0.0677,-0.0336,1.0030,0.2439,0.6402,-0.6326,0.012000
0.0666,-0.0366,0.9977,0.2515,0.6402,-0.5488,0.012000
0.0677,-0.0391,1.0045,0.2515,0.6555,-0.5488,0.012000
0.0673,-0.0355,0.9943,0.2591,0.5183,-0.4726,0.012000
0.0676,-0.0353,0.9941,0.3201,0.5335,-0.3963,0.012000
0.0638,-0.0417,1.0042,0.2744,0.5945,-0.4954,0.012000
0.0670,-0.0333,0.9972,0.2820,0.6098,-0.5107,0.012000
0.0651,-0.0405,1.0021,0.3125,0.5564,-0.5564,0.012000
0.0695,-0.0334,0.9966,0.2820,0.5716,-0.5869,0.012000
0.0712,-0.0313,0.9986,0.3049,0.4878,-0.5793,0.012000
0.0613,-0.0403,1.0005,0.2058,0.6479,-0.6707,0.012000
0.0708,-0.0289,0.9981,0.3049,0.6555,-0.5945,0.012000
0.0635,-0.0421,0.9996,0.2134,0.5488,-0.5030,0.012000
0.0615,-0.0432,0.9954,0.2668,0.6250,-0.5488,0.012000
0.0719,-0.0306,1.0024,0.2820,0.5335,-0.5412,0.012000
0.0620,-0.0412,0.9969,0.2439,0.5564,-0.5183,0.012000
0.0699,-0.0297,1.0020,0.2439,0.6098,-0.4497,0.012000
0.0637,-0.0403,0.9971,0.1753,0.5564,-0.4573,0.012000
0.0591,-0.0414,0.9965,0.2210,0.5335,-0.4649,0.012000
0.0727,-0.0312,1.0033,0.2210,0.5793,-0.5488,0.012000
0.0630,-0.0428,0.9944,0.1829,0.5259,-0.6021,0.012000
0.0726,-0.0297,1.0013,0.3049,0.5793,-0.6021,0.012000
0.0597,-0.0412,0.9957,0.2134,0.5030,-0.7241,0.012000
0.0594,-0.0444,0.9970,0.4192,0.5412,-0.8232,0.012000
0.0721,-0.0292,1.0039,0.3811,0.6326,-0.8841,0.012000
0.0618,-0.0438,0.9944,0.2591,0.5564,-0.8613,0.012000
0.0731,-0.0320,1.0068,0.3735,0.6555,-0.7546,0.012000
0.0603,-0.0441,0.9931,0.2973,0.6326,-0.7774,0.012000
0.0587,-0.0431,0.9917,0.2363,0.5412,-0.7165,0.012000
0.0713,-0.0309,1.0068,0.3963,0.5412,-0.6326,0.012000
0.0629,-0.0436,0.9937,0.2973,0.5107,-0.6174,0.012000
0.0723,-0.0300,1.0060,0.3354,0.6021,-0.6021,0.012000
0.0649,-0.0436,0.9897,0.2439,0.6174,-0.5716,0.012000
0.0634,-0.0394,0.9929,0.2363,0.5716,-0.7317,0.012000
0.0663,-0.0309,1.0055,0.2363,0.5640,-0.8308,0.012000
0.0655,-0.0408,0.9915,0.3277,0.5335,-0.8460,0.012000
0.0658,-0.0309,1.0043,0.3582,0.5869,-0.7546,0.012000
0.0693,-0.0325,1.0038,0.2515,0.5793,-0.7851,0.012000
0.0709,-0.0383,0.9928,0.2896,0.6250,-0.6555,0.012000
0.0680,-0.0326,1.0037,0.2668,0.6174,-0.6174,0.012000
0.0661,-0.0405,0.9935,0.1677,0.6021,-0.6402,0.012000
0.0685,-0.0346,1.0030,0.3049,0.6860,-0.6479,0.012000
0.0685,-0.0333,1.0036,0.2287,0.6555,-0.7622,0.012000
0.0673,-0.0360,0.9965,0.2973,0.5564,-0.6326,0.012000
0.0670,-0.0376,1.0023,0.2973,0.5564,-0.6479,0.012000
0.0656,-0.0353,0.9980,0.2287,0.5793,-0.7317,0.012000
0.0684,-0.0381,1.0029,0.4040,0.6555,-0.7088,0.012000
0.0669,-0.0406,1.0021,0.3049,0.5793,-0.6936,0.012000
0.0675,-0.0349,0.9972,0.3125,0.5793,-0.6631,0.012000
0.0649,-0.0413,1.0020,0.3277,0.6098,-0.7012,0.012000
0.0674,-0.0333,0.9957,0.2287,0.5335,-0.6860,0.012000
0.0645,-0.0416,1.0012,0.1448,0.5488,-0.7241,0.012000
0.0589,-0.0429,1.0010,0.3049,0.5869,-0.8079,0.012000
0.0719,-0.0295,0.9984,0.3125,0.6479,-0.8232,0.012000
0.0630,-0.0410,0.9972,0.2591,0.5716,-0.8537,0.012000
0.0731,-0.0292,0.9980,0.3659,0.5488,-0.8384,0.012000
0.0621,-0.0408,1.0000,0.3735,0.6326,-0.8537,0.012000
0.0610,-0.0406,0.9990,0.2439,0.5107,-0.8537,0.012000
0.0734,-0.0313,1.0009,0.2515,0.5793,-0.9070,0.012000
0.0602,-0.0409,0.9963,0.2820,0.4954,-0.8994,0.012000
0.0740,-0.0303,1.0022,0.2744,0.6098,-0.8308,0.012000
0.0733,-0.0310,1.0021,0.2210,0.6631,-0.8155,0.012000
0.0618,-0.0436,0.9949,0.2591,0.5488,-0.6631,0.012000
0.0737,-0.0302,1.0040,0.3506,0.5335,-0.5183,0.012000
0.0599,-0.0410,0.9971,0.2896,0.4649,-0.5488,0.012000
0.0744,-0.0305,1.0049,0.3049,0.6021,-0.6174,0.012000
0.0754,-0.0299,1.0042,0.1601,0.6021,-0.7622,0.012000
0.0602,-0.0436,0.9947,0.1982,0.5716,-0.7470,0.012000
0.0742,-0.0312,1.0049,0.3049,0.6174,-0.8155,0.012000
0.0599,-0.0439,0.9927,0.3049,0.5412,-0.8765,0.012000
0.0733,-0.0300,1.0073,0.3277,0.6860,-0.9223,0.012000
0.0720,-0.0278,1.0067,0.2896,0.6479,-0.8765,0.012000
0.0596,-0.0438,0.9918,0.2668,0.6174,-0.7927,0.012000
0.0712,-0.0306,1.0070,0.3201,0.5488,-0.8079,0.012000
0.0633,-0.0415,0.9925,0.2896,0.5335,-0.7470,0.012000
0.0681,-0.0302,1.0065,0.2591,0.6250,-0.7317,0.012000
0.0668,-0.0301,1.0065,0.3735,0.6098,-0.6402,0.012000
0.0630,-0.0404,0.9929,0.2744,0.5335,-0.6326,0.012000
0.0667,-0.0303,1.0058,0.2210,0.6021,-0.7546,0.012000
0.0687,-0.0391,0.9940,0.1753,0.4802,-0.7546,0.012000
0.0676,-0.0315,1.0052,0.3201,0.5488,-0.8232,0.012000
0.0690,-0.0332,1.0050,0.3659,0.6555,-0.8003,0.012000
0.0685,-0.0380,0.9965,0.2515,0.6098,-0.7622,0.012000
0.0668,-0.0341,1.0037,0.2820,0.5869,-0.8384,0.012000
0.0670,-0.0346,0.9945,0.2973,0.5793,-0.7088,0.012000
0.0654,-0.0391,0.9933,0.4116,0.6860,-0.7088,0.012000
0.0688,-0.0381,1.0030,0.3125,0.6098,-0.7088,0.012000
0.0670,-0.0363,0.9967,0.3659,0.6250,-0.8155,0.012000
0.0684,-0.0403,1.0021,0.2973,0.6174,-0.7546,0.012000
0.0671,-0.0348,0.9952,0.2668,0.5107,-0.7927,0.012000
0.0670,-0.0350,0.9976,0.2744,0.5488,-0.7774,0.012000
0.0645,-0.0411,1.0052,0.1677,0.5412,-0.8079,0.012000
0.0685,-0.0338,0.9982,0.2439,0.6021,-0.7317,0.012000
0.0634,-0.0418,1.0008,0.2973,0.6174,-0.7317,0.012000
0.0721,-0.0307,0.9991,0.1448,0.6402,-0.6936,0.012000
0.0709,-0.0298,0.9969,0.2210,0.5488,-0.7393,0.012000
0.0625,-0.0408,0.9993,0.2973,0.4954,-0.6936,0.012000
0.0715,-0.0312,1.0004,0.2973,0.5640,-0.8003,0.012000
0.0615,-0.0402,0.9968,0.1753,0.5869,-0.8079,0.012000
0.0745,-0.0306,1.0010,0.1982,0.6098,-0.8537,0.012000
0.0740,-0.0284,1.0014,0.3049,0.5030,-0.8613,0.012000
0.0609,-0.0396,0.9954,0.2896,0.5335,-0.9375,0.012000
0.0723,-0.0306,1.0037,0.3811,0.5640,-0.8765,0.012000
0.0622,-0.0403,0.9967,0.3430,0.5107,-0.8155,0.012000
0.0744,-0.0314,0.9994,0.2896,0.6707,-0.8384,0.012000
0.0745,-0.0308,1.0044,0.2591,0.6174,-0.8460,0.012000
0.0606,-0.0413,0.9952,0.2973,0.5030,-0.7851,0.012000
0.0742,-0.0307,1.0052,0.3354,0.4878,-0.8689,0.012000
0.0591,-0.0424,0.9953,0.2973,0.4954,-0.8765,0.012000
0.0714,-0.0287,1.0051,0.2134,0.5259,-0.8384,0.012000
0.0726,-0.0294,1.0059,0.3735,0.6098,-0.7774,0.012000
0.0602,-0.0441,0.9902,0.2668,0.5107,-0.7393,0.012000
0.0730,-0.0306,1.0033,0.3811,0.6250,-0.7851,0.012000
0.0596,-0.0463,0.9954,0.2134,0.5640,-0.7546,0.012000
0.0615,-0.0422,0.9908,0.1143,0.5030,-0.7622,0.012000
0.0706,-0.0280,1.0063,0.1905,0.6326,-0.8384,0.012000
0.0636,-0.0413,0.9930,0.2210,0.6250,-0.7851,0.012000
0.0687,-0.0308,1.0077,0.3201,0.6174,-0.7774,0.012000
0.0635,-0.0394,0.9919,0.2668,0.5488,-0.5945,0.012000
0.0667,-0.0411,0.9937,0.1982,0.5793,-0.6098,0.012000
0.0670,-0.0325,1.0064,0.2820,0.6936,-0.6402,0.012000
0.0677,-0.0363,0.9926,0.3125,0.5869,-0.6479,0.012000
0.0690,-0.0312,1.0067,0.3735,0.6098,-0.7774,0.012000
0.0685,-0.0391,0.9946,0.1753,0.5564,-0.8613,0.012000
0.0661,-0.0390,0.9934,0.2668,0.6021,-0.7774,0.012000
0.0676,-0.0354,1.0020,0.3125,0.5793,-0.8384,0.012000
0.0660,-0.0347,0.9943,0.1753,0.5869,-0.8994,0.012000
0.0657,-0.0353,1.0029,0.2896,0.6784,-0.9299,0.012000
0.0676,-0.0364,0.9973,0.2973,0.5183,-0.9070,0.012000
0.0683,-0.0357,0.9950,0.2287,0.5488,-0.8841,0.012000
0.0683,-0.0385,1.0014,0.3125,0.6784,-0.8765,0.012000
0.0657,-0.0344,0.9961,0.1677,0.5640,-0.9451,0.012000
0.0677,-0.0385,1.0076,0.2134,0.5564,-0.9146,0.012000
0.0696,-0.0331,0.9960,0.1753,0.6021,-0.9070,0.012000
0.0695,-0.0323,0.9962,0.2363,0.5183,-0.9756,0.012000
0.0628,-0.0406,1.0035,0.3125,0.7165,-0.9909,0.012000
0.0700,-0.0314,0.9966,0.2744,0.5793,-1.0366,0.012000
0.0623,-0.0408,1.0001,0.2820,0.5564,-1.0976,0.012000
0.0613,-0.0390,0.9999,0.2210,0.6631,-1.0671,0.012000
0.0715,-0.0304,1.0023,0.2439,0.6326,-0.8994,0.012000
0.0626,-0.0408,0.9993,0.3430,0.6402,-0.9680,0.012000
0.0713,-0.0326,1.0005,0.2820,0.5945,-0.9451,0.012000
0.0609,-0.0407,0.9962,0.2210,0.6021,-0.9375,0.012000
0.0616,-0.0396,0.9963,0.1982,0.5412,-0.8460,0.012000
0.0724,-0.0326,1.0037,0.2744,0.6174,-0.9604,0.012000
0.0596,-0.0415,0.9953,0.1829,0.5183,-0.9375,0.012000
0.0759,-0.0297,1.0029,0.2896,0.5716,-0.9527,0.012000
0.0617,-0.0392,0.9963,0.3354,0.5564,-0.9985,0.012000
0.0624,-0.0427,0.9974,0.2668,0.5945,-1.0137,0.012000
0.0742,-0.0320,1.0021,0.3201,0.6098,-1.1052,0.012000
0.0585,-0.0435,0.9955,0.2896,0.5488,-1.1128,0.012000
0.0727,-0.0327,1.0057,0.2591,0.6784,-1.0671,0.012000
0.0597,-0.0430,0.9944,0.3125,0.6707,-1.0366,0.012000
0.0579,-0.0427,0.9945,0.1905,0.5869,-1.0213,0.012000
0.0757,-0.0293,1.0045,0.2591,0.5945,-0.9604,0.012000
0.0590,-0.0416,0.9939,0.2210,0.5335,-1.0137,0.012000
0.0738,-0.0291,1.0051,0.2058,0.6098,-1.0442,0.012000
0.0587,-0.0416,0.9937,0.1677,0.5488,-0.9832,0.012000
0.0601,-0.0402,0.9927,0.2439,0.5869,-0.9375,0.012000
0.0690,-0.0308,1.0068,0.2973,0.6098,-0.8384,0.012000
0.0629,-0.0417,0.9927,0.1982,0.5793,-0.8155,0.012000
0.0678,-0.0314,1.0067,0.2515,0.6250,-0.8460,0.012000
0.0690,-0.0310,1.0069,0.2439,0.5945,-0.8841,0.012000
0.0671,-0.0392,0.9942,0.2896,0.6174,-0.7622,0.012000
0.0677,-0.0324,1.0040,0.2287,0.6707,-0.7774,0.012000
0.0667,-0.0380,0.9946,0.1677,0.6326,-0.7317,0.012000
0.0667,-0.0334,1.0057,0.2668,0.6021,-0.7698,0.012000
0.0679,-0.0355,1.0052,0.1753,0.6479,-0.7241,0.012000
0.0657,-0.0366,0.9932,0.2058,0.6250,-0.7470,0.012000
0.0684,-0.0361,1.0020,0.2591,0.6326,-0.7012,0.012000
0.0650,-0.0356,0.9948,0.3201,0.6250,-0.7393,0.012000
0.0677,-0.0378,1.0044,0.3354,0.5640,-0.8689,0.012000
0.0674,-0.0390,1.0037,0.2668,0.6098,-0.9146,0.012000
0.0637,-0.0333,0.9949,0.3125,0.5107,-0.9375,0.012000
0.0673,-0.0381,1.0021,0.2668,0.6479,-0.9299,0.012000
0.0670,-0.0320,0.9962,0.2515,0.5945,-0.8003,0.012000
0.0641,-0.0396,1.0029,0.2134,0.4802,-0.7546,0.012000
0.0643,-0.0403,1.0041,0.2210,0.5564,-0.7622,0.012000
0.0708,-0.0302,0.9985,0.2973,0.4954,-0.7774,0.012000
0.0631,-0.0420,1.0047,0.3430,0.6402,-0.7622,0.012000
0.0742,-0.0302,0.9971,0.2363,0.5869,-0.7165,0.012000
0.0610,-0.0419,0.9998,0.2363,0.6021,-0.7470,0.012000
0.0622,-0.0413,0.9995,0.3735,0.5259,-0.6250,0.012000
0.0707,-0.0325,1.0020,0.2439,0.5945,-0.7393,0.012000
0.0611,-0.0390,0.9963,0.2210,0.5716,-0.6936,0.012000
0.0741,-0.0285,1.0013,0.2439,0.5945,-0.8613,0.012000
0.0726,-0.0303,1.0035,0.2058,0.5488,-0.8384,0.012000
0.0593,-0.0400,0.9983,0.2287,0.4954,-0.8384,0.012000
0.0731,-0.0309,1.0015,0.2439,0.6326,-0.8689,0.012000
0.0605,-0.0396,0.9943,0.2515,0.6784,-0.9527,0.012000
0.0752,-0.0312,1.0025,0.2668,0.5716,-0.9985,0.012000
0.0739,-0.0319,1.0027,0.1524,0.6555,-0.9146,0.012000
0.0603,-0.0423,0.9937,0.2439,0.6021,-0.8232,0.012000
0.0745,-0.0292,1.0046,0.3354,0.6402,-0.7927,0.012000
0.0589,-0.0427,0.9938,0.2287,0.5564,-0.8308,0.012000
0.0734,-0.0290,1.0043,0.2668,0.6326,-0.9146,0.012000
0.0755,-0.0312,1.0035,0.2515,0.5488,-0.8918,0.012000
0.0618,-0.0462,0.9929,0.2287,0.5716,-0.8918,0.012000
0.0740,-0.0282,1.0062,0.2973,0.6784,-0.8155,0.012000
0.0598,-0.0446,0.9946,0.2896,0.6402,-0.7927,0.012000
0.0696,-0.0297,1.0048,0.3125,0.5640,-0.8460,0.012000
0.0724,-0.0303,1.0057,0.2820,0.5488,-0.8537,0.012000
0.0622,-0.0421,0.9942,0.1905,0.6174,-0.7088,0.012000
0.0698,-0.0287,1.0075,0.2515,0.5564,-0.7774,0.012000
0.0670,-0.0408,0.9948,0.1829,0.6326,-0.7546,0.012000
0.0718,-0.0297,1.0056,0.2287,0.6707,-0.7851,0.012000
0.0679,-0.0303,1.0069,0.4421,0.6326,-0.7851,0.012000
0.0643,-0.0376,0.9963,0.2744,0.7622,-0.7317,0.012000
0.0666,-0.0324,1.0047,0.1677,0.8308,-0.8003,0.012000
0.0679,-0.0386,0.9959,0.2363,0.7393,-0.7393,0.012000
0.0657,-0.0362,0.9979,0.4040,0.8155,-0.6936,0.012000
0.0721,-0.0336,1.0056,0.3506,0.9832,-0.6326,0.012000
0.0688,-0.0358,0.9930,0.3049,1.0518,-0.6098,0.012000
0.0724,-0.0383,1.0025,0.2363,1.0823,-0.6402,0.012000
0.0682,-0.0381,0.9920,0.2134,1.0595,-0.6860,0.012000
0.0574,-0.0356,0.9922,0.3201,0.7393,-0.8308,0.012000
0.0582,-0.0402,1.0030,0.4040,0.6174,-1.1280,0.012000
0.0674,-0.0315,1.0002,0.4040,0.6479,-1.0290,0.012000
0.0690,-0.0394,1.0002,0.3277,0.6784,-0.9146,0.012000
0.0682,-0.0305,0.9927,0.1524,0.5183,-0.7088,0.012000
0.0685,-0.0320,0.9970,0.2744,0.5869,-0.8765,0.012000
0.0633,-0.0423,1.0027,0.3811,0.5564,-0.8537,0.012000
0.0786,-0.0289,0.9946,0.3430,0.5716,-0.8079,0.012000
0.0604,-0.0436,1.0002,0.1601,0.5412,-0.7393,0.012000
0.0705,-0.0300,0.9987,0.2591,0.5945,-0.7851,0.012000
0.0728,-0.0306,1.0020,0.4040,0.5183,-0.9375,0.012000
0.0623,-0.0381,1.0001,0.2744,0.6021,-0.9070,0.012000
0.0768,-0.0287,1.0061,0.2287,0.7241,-0.7393,0.012000
0.0576,-0.0380,0.9947,0.2744,0.5945,-0.5793,0.012000
0.0688,-0.0269,1.0022,0.3430,0.5869,-0.6250,0.012000
0.0755,-0.0324,1.0062,0.2287,0.5564,-1.0518,0.012000
0.0622,-0.0438,0.9907,0.2363,0.6250,-0.9375,0.012000
0.0776,-0.0325,1.0002,0.1753,0.6250,-0.8841,0.012000
0.0573,-0.0468,0.9928,0.1220,0.5412,-0.9223,0.012000
0.0696,-0.0295,1.0052,0.1982,0.6098,-1.2119,0.012000
0.0715,-0.0054,1.0031,-1.6235,0.6631,-2.0351,0.012000
0.0564,-0.0272,0.9943,-4.6113,0.6250,-2.2942,0.012000
0.0731,-0.0149,1.0092,-6.9817,0.6250,-2.4009,0.012000
0.0585,-0.0504,0.9918,-6.4939,0.7088,-2.8582,0.012000
0.0669,-0.0622,0.9852,-16.5244,0.3659,-2.8735,0.012000
0.0757,-0.0880,1.0035,-5.6021,0.4040,-4.2835,0.012000
0.0576,-0.0783,0.9991,2.9345,1.1357,-1.8750,0.012000
0.0735,-0.0366,0.9995,1.3110,0.6555,1.1662,0.012000
0.0626,-0.0295,0.9909,0.4954,0.5640,0.1677,0.012000
0.0623,-0.0573,0.9926,-0.0534,0.6021,-2.9878,0.012000
0.0696,-0.0417,1.0100,0.1143,0.5564,-1.3415,0.012000
0.0668,-0.0497,0.9916,0.4878,0.5564,-0.4954,0.012000
0.0662,-0.0309,1.0061,0.4954,0.6631,-0.8232,0.012000
0.0630,-0.0457,0.9909,0.1067,0.6707,-1.4634,0.012000
0.0671,-0.0511,0.9940,0.0838,0.6098,-1.5473,0.012000
0.0667,-0.0460,1.0038,0.2896,0.5030,-1.2881,0.012000
0.0667,-0.0486,0.9952,0.1524,0.5716,-1.3034,0.012000
0.0687,-0.0450,1.0028,0.2896,0.6784,-1.5015,0.012000
0.0669,-0.0453,0.9993,0.3125,0.5640,-1.4329,0.012000
0.0657,-0.0402,0.9974,0.2744,0.6098,-1.0366,0.012000
0.0677,-0.0436,0.9965,0.1296,0.6631,-1.0899,0.012000
0.0608,-0.0428,0.9982,0.1524,0.6098,-1.0671,0.012000
0.0671,-0.0501,0.9996,0.2973,0.6021,-1.1585,0.012000
0.0652,-0.0413,0.9963,0.2896,0.5488,-1.1052,0.012000
0.0654,-0.0431,1.0010,0.2591,0.5107,-1.0976,0.012000
0.0681,-0.0516,0.9995,0.3049,0.5869,-1.2119,0.012000
0.0674,-0.0390,0.9976,0.3887,0.6021,-1.3034,0.012000
0.0691,-0.0494,0.9990,0.3277,0.6021,-1.3110,0.012000
0.0653,-0.0513,0.9977,0.1982,0.6326,-1.2119,0.012000
0.0677,-0.0367,0.9985,0.1372,0.6555,-1.1204,0.012000
0.0616,-0.0500,0.9969,0.1677,0.5183,-1.1128,0.012000
0.0674,-0.0369,1.0022,0.3125,0.6326,-1.1204,0.012000
0.0598,-0.0488,0.9980,0.2134,0.7012,-1.2576,0.012000
0.0578,-0.0513,0.9962,0.2439,0.5183,-1.2195,0.012000
0.0700,-0.0397,1.0024,0.2134,0.4878,-1.2348,0.012000
0.0609,-0.0545,0.9963,0.2363,0.5716,-1.2424,0.012000
0.0757,-0.0376,1.0009,0.2973,0.6098,-1.2729,0.012000
0.0611,-0.0528,0.9937,0.2896,0.6555,-1.2424,0.012000
0.0547,-0.0522,0.9951,0.2439,0.5716,-1.1738,0.012000
0.0718,-0.0369,1.0035,0.2744,0.5259,-1.2195,0.012000
0.0579,-0.0515,0.9905,0.2515,0.5716,-1.2729,0.012000
0.0750,-0.0368,1.0056,0.2591,0.6021,-1.2271,0.012000
0.0627,-0.0518,0.9943,0.1524,0.6174,-1.1128,0.012000
0.0597,-0.0519,0.9926,0.1905,0.6707,-1.0137,0.012000
0.0743,-0.0375,1.0074,0.2820,0.6021,-1.0595,0.012000
0.0610,-0.0546,0.9910,0.1372,0.5869,-1.0899,0.012000
0.0723,-0.0355,1.0051,0.3201,0.6250,-1.2195,0.012000
0.0626,-0.0538,0.9890,0.3506,0.6631,-1.1738,0.012000
0.0587,-0.0521,0.9890,0.2134,0.5716,-1.2500,0.012000
0.0681,-0.0341,1.0069,0.2973,0.5564,-1.2271,0.012000
0.0642,-0.0486,0.9890,0.1905,0.6326,-1.1890,0.012000
0.0700,-0.0350,1.0080,0.2896,0.5793,-1.2043,0.012000
0.0696,-0.0378,1.0057,0.1448,0.6402,-1.1814,0.012000
0.0639,-0.0496,0.9946,0.2134,0.5945,-1.0290,0.012000
0.0699,-0.0411,1.0034,0.3277,0.6250,-0.9680,0.012000
0.0639,-0.0472,0.9955,0.2363,0.5945,-0.7546,0.012000
0.0750,-0.0477,0.9995,0.2744,0.5564,-0.6326,0.012000
0.0626,-0.0430,1.0001,0.3049,0.5716,-0.5564,0.012000
0.0679,-0.0414,0.9994,0.2439,0.5640,-0.6021,0.012000
0.0697,-0.0427,1.0003,0.3049,0.5640,-0.5564,0.012000
0.0687,-0.0444,1.0001,0.2058,0.5716,-0.5488,0.012000
0.0658,-0.0474,1.0004,0.1905,0.5564,-0.4802,0.012000
0.0660,-0.0461,0.9988,0.3506,0.5793,-0.5640,0.012000
0.0673,-0.0448,0.9987,0.3201,0.5869,-0.5030,0.012000
0.0684,-0.0424,0.9979,0.3049,0.5716,-0.5183,0.012000
0.0665,-0.0444,0.9984,0.2668,0.5335,-0.5564,0.012000
0.0671,-0.0455,1.0009,0.3430,0.5488,-0.5412,0.012000
0.0679,-0.0420,1.0016,0.2439,0.6250,-0.5259,0.012000
0.0677,-0.0432,0.9991,0.1982,0.7012,-0.5869,0.012000
0.0677,-0.0430,1.0004,0.1982,0.6631,-0.5412,0.012000
0.0656,-0.0452,0.9987,0.2439,0.6098,-0.5716,0.012000
0.0668,-0.0473,0.9963,0.1372,0.5412,-0.6174,0.012000
0.0682,-0.0467,0.9988,0.3049,0.6250,-0.5030,0.012000
0.0674,-0.0462,0.9988,0.2973,0.6250,-0.5945,0.012000
0.0661,-0.0441,1.0007,0.3277,0.5335,-0.6250,0.012000
0.0678,-0.0439,1.0008,0.2668,0.5488,-0.5107,0.012000
0.0663,-0.0425,0.9985,0.3659,0.5030,-0.4954,0.012000
0.0670,-0.0437,0.9992,0.2744,0.6021,-0.5793,0.012000
0.0663,-0.0439,1.0015,0.2668,0.5640,-0.5488,0.012000
0.0649,-0.0444,0.9991,0.3201,0.5640,-0.5183,0.012000
0.0654,-0.0450,0.9991,0.2363,0.6174,-0.6098,0.012000
0.0658,-0.0463,1.0019,0.2973,0.5259,-0.5564,0.012000
0.0677,-0.0450,0.9981,0.2820,0.5107,-0.5640,0.012000
0.0675,-0.0435,0.9990,0.2058,0.5793,-0.5030,0.012000
0.0657,-0.0439,0.9985,0.2439,0.5945,-0.4802,0.012000
0.0656,-0.0443,0.9984,0.2591,0.6402,-0.6326,0.012000
0.0660,-0.0443,0.9977,0.2896,0.5640,-0.5564,0.012000
0.0671,-0.0436,0.9991,0.2820,0.5869,-0.6021,0.012000
0.0673,-0.0435,0.9998,0.2515,0.5335,-0.6174,0.012000
0.0630,-0.0440,1.0007,0.2515,0.5335,-0.5183,0.012000
0.0671,-0.0449,0.9987,0.2820,0.4649,-0.4878,0.012000
0.0681,-0.0461,0.9990,0.1982,0.5869,-0.5564,0.012000
0.0703,-0.0455,0.9999,0.2668,0.5564,-0.5793,0.012000
0.0669,-0.0446,0.9991,0.2668,0.6098,-0.5488,0.012000
0.0659,-0.0439,1.0002,0.2820,0.6631,-0.5640,0.012000
0.0655,-0.0439,0.9987,0.2287,0.5488,-0.6250,0.012000
0.0665,-0.0428,0.9999,0.2973,0.5716,-0.5488,0.012000
0.0670,-0.0433,0.9986,0.3430,0.5335,-0.6326,0.012000
0.0667,-0.0452,1.0003,0.3125,0.5030,-0.5869,0.012000
0.0684,-0.0460,0.9987,0.1677,0.5869,-0.6098,0.012000
0.0668,-0.0440,0.9987,0.2591,0.6174,-0.5869,0.012000
0.0667,-0.0439,1.0000,0.2210,0.6174,-0.5793,0.012000
0.0662,-0.0453,0.9977,0.2668,0.5640,-0.5259,0.012000
0.0655,-0.0458,0.9977,0.3887,0.5869,-0.5564,0.012000
0.0657,-0.0446,0.9985,0.3887,0.6326,-0.5564,0.012000
0.0683,-0.0436,0.9999,0.2439,0.6098,-0.5640,0.012000
0.0634,-0.0438,1.0002,0.3659,0.5183,-0.5412,0.012000
0.0655,-0.0439,0.9999,0.3354,0.5183,-0.5335,0.012000
0.0685,-0.0424,0.9993,0.3430,0.5488,-0.5869,0.012000
0.0677,-0.0436,0.9988,0.2973,0.5488,-0.5716,0.012000
0.0670,-0.0444,0.9996,0.2896,0.5640,-0.4954,0.012000
0.0671,-0.0451,1.0003,0.2210,0.5183,-0.5259,0.012000
0.0677,-0.0451,1.0000,0.1601,0.6250,-0.5869,0.012000
0.0650,-0.0443,1.0010,0.2973,0.6174,-0.6021,0.012000
0.0642,-0.0439,0.9990,0.3582,0.5335,-0.5869,0.012000
0.0693,-0.0433,0.9993,0.2210,0.5335,-0.5716,0.012000
0.0673,-0.0427,0.9996,0.2515,0.5640,-0.6174,0.012000
0.0669,-0.0434,1.0000,0.2896,0.6326,-0.5259,0.012000
0.0651,-0.0443,0.9976,0.2439,0.6479,-0.5107,0.012000
0.0657,-0.0447,0.9984,0.2058,0.5488,-0.5869,0.012000
0.0664,-0.0464,1.0016,0.3201,0.5716,-0.6021,0.012000
0.0645,-0.0469,1.0002,0.2439,0.5793,-0.5488,0.012000
0.0685,-0.0461,0.9996,0.2973,0.5488,-0.6174,0.012000
0.0677,-0.0425,1.0001,0.3582,0.4878,-0.5488,0.012000
0.0674,-0.0432,1.0016,0.3582,0.5107,-0.5335,0.012000
0.0662,-0.0433,1.0001,0.1982,0.5716,-0.5793,0.012000
0.0627,-0.0428,0.9986,0.3354,0.5945,-0.5259,0.012000
0.0635,-0.0463,1.0006,0.2744,0.5869,-0.5259,0.012000
0.0657,-0.0461,1.0002,0.2973,0.5716,-0.5793,0.012000
0.0664,-0.0462,0.9993,0.1829,0.5793,-0.5564,0.012000
0.0671,-0.0447,0.9985,0.2820,0.5412,-0.6021,0.012000
0.0670,-0.0450,0.9982,0.2515,0.5869,-0.5869,0.012000
0.0663,-0.0449,1.0016,0.2820,0.6936,-0.5793,0.012000
0.0682,-0.0438,1.0016,0.3735,0.6936,-0.6098,0.012000
0.0648,-0.0436,0.9995,0.2973,0.5945,-0.5335,0.012000
0.0676,-0.0440,0.9988,0.1982,0.5335,-0.5412,0.012000
0.0657,-0.0447,0.9998,0.1982,0.4954,-0.5488,0.012000
0.0676,-0.0439,0.9982,0.2287,0.5259,-0.5716,0.012000
0.0693,-0.0451,0.9993,0.2134,0.5945,-0.5412,0.012000
0.0694,-0.0445,0.9986,0.3887,0.4802,-0.6402,0.012000
