ax,ay,az,gx,gy,gz,dt
-0.2111,-0.1757,-0.0872,-60.5564,77.5610,10.3506,0.012000
0.0033,0.0552,1.9999,-96.3567,34.7027,5.6098,0.012000
0.1944,0.1571,1.9999,-162.6219,-17.1418,1.4482,0.012000
0.3127,-0.2110,1.9476,-33.0412,-155.6174,40.1905,0.012000
0.8660,0.1352,1.5980,137.4314,-165.4802,46.9588,0.012000
0.3808,0.0435,-0.0988,125.2058,-47.8735,4.3293,0.012000
-0.4007,-0.0322,-1.0267,88.5671,69.7485,-43.0183,0.012000
-0.7509,-0.1633,-0.8521,-25.6631,63.4832,-25.7393,0.012000
-0.4776,-0.0081,0.4471,-79.4665,56.1814,6.9588,0.012000
0.0656,-0.0446,0.6319,-95.1448,48.5213,20.9756,0.012000
1.1249,-0.0328,1.9999,-163.8262,82.5534,-16.1890,0.012000
0.5926,-0.1824,1.7830,-54.2149,-16.4787,-5.6021,0.012000
0.3151,-0.0350,1.8579,41.9512,-64.6265,3.8643,0.012000
0.1588,-0.0036,1.5782,49.4360,1.3567,-28.0107,0.012000
-0.4915,0.0648,0.5748,82.9649,17.9268,-37.8582,0.012000
-0.3462,0.0912,-0.2576,11.5168,-17.5076,29.2530,0.012000
0.0886,-0.0670,0.0344,-37.4848,9.2607,31.0899,0.012000
0.3737,-0.1375,0.4773,-38.9634,36.9512,31.8293,0.012000
0.5798,0.0829,1.9675,-63.4680,56.0061,16.1814,0.012000
0.8573,0.0696,1.9999,-106.3110,60.1143,-14.0473,0.012000
0.3959,-0.0390,1.5179,55.5488,-49.8628,-4.8476,0.012000
0.2302,0.0063,1.2802,67.3781,-34.8399,-16.2195,0.012000
0.0592,-0.0499,0.6836,97.7439,-8.8720,-19.7256,0.012000
-0.2744,-0.0474,0.0729,89.3598,1.7149,-6.5396,0.012000
-0.3223,-0.0609,-0.0466,46.9055,-1.3034,0.0762,0.012000
-0.0175,-0.0855,0.5560,-12.7744,-2.8811,15.0991,0.012000
0.1417,-0.0026,0.6586,-36.5701,-6.5244,22.7134,0.012000
0.2864,-0.0048,0.9141,-64.3445,-19.5427,31.2652,0.012000
0.3420,0.0035,1.1585,-73.8872,-31.2348,43.2317,0.012000
0.2634,-0.0211,1.1983,-68.4146,-28.3994,48.3613,0.012000
0.1194,-0.0007,1.1220,-54.6875,0.8841,32.4695,0.012000
0.0635,-0.0557,1.0837,-42.9497,18.7729,16.0747,0.012000
-0.1091,-0.0201,0.9575,-22.2332,39.8095,12.1951,0.012000
0.0724,-0.1196,1.0808,0.0305,51.9893,-8.3232,0.012000
0.3389,0.0226,1.3460,39.0244,65.9527,-36.7683,0.012000
0.0732,0.0192,0.9746,11.7302,79.1692,-36.6845,0.012000
0.1441,-0.0540,0.9927,5.6479,42.9573,-30.1905,0.012000
0.0873,-0.0230,0.9974,38.9101,35.1982,-25.9070,0.012000
0.0594,-0.0092,0.9731,39.4207,44.8780,-29.9771,0.012000
0.0421,0.0167,1.0285,15.9832,56.5701,-37.2866,0.012000
0.0762,0.0176,1.0167,-2.4466,53.8338,-35.5107,0.012000
0.1083,-0.0200,1.0222,-18.7424,47.0884,-28.0793,0.012000
0.0706,0.0106,1.0088,-4.9162,37.2942,-17.3018,0.012000
0.0743,0.0267,0.9872,21.8979,29.6875,-8.4375,0.012000
0.0595,-0.0385,0.9588,7.7515,42.9649,-6.5777,0.012000
-0.0208,-0.0146,1.0872,20.6174,44.2988,-8.1402,0.012000
0.0206,0.1021,1.1213,29.6646,12.2942,-1.3948,0.012000
-0.0264,-0.0135,0.9829,-2.7515,-3.9024,2.5534,0.012000
-0.0258,-0.0596,1.0006,-16.6997,4.6418,-3.1402,0.012000
0.0117,0.0265,1.0120,13.9329,4.7866,-0.4268,0.012000
0.0024,0.0106,1.0012,-3.3765,5.3811,-1.1357,0.012000
0.0143,-0.0092,0.9900,-1.8293,5.1524,-2.5152,0.012000
0.0425,-0.0196,1.0016,9.4741,3.1707,-2.4619,0.012000
-0.0223,0.0323,0.9852,6.0518,0.8918,-0.8918,0.012000
0.0738,-0.0478,0.9913,-0.4649,-0.9527,1.3720,0.012000
-0.0414,0.0508,1.0012,4.6875,-4.0777,1.6997,0.012000
-0.0090,0.0648,0.9777,-1.7378,-2.0655,-1.3338,0.012000
0.0246,0.0157,0.9892,-3.7652,-4.9543,-4.3521,0.012000
0.0040,0.0134,1.0046,1.6997,-7.6677,-6.1357,0.012000
0.0256,0.0074,1.0023,1.0442,-7.0808,-7.9421,0.012000
0.0207,0.0093,0.9689,-0.7317,-6.5625,-8.5823,0.012000
0.0407,-0.0698,1.0632,-0.5869,-9.9238,-11.4482,0.012000
0.0103,-0.0720,0.9865,-4.1235,-3.5823,-5.8460,0.012000
0.0295,-0.0325,1.0334,-13.3689,-14.8171,-2.8506,0.012000
0.0383,-0.0294,1.0331,-4.6113,-10.9527,0.6707,0.012000
0.0444,-0.0040,1.0095,3.0183,-8.8415,1.1509,0.012000
0.0348,-0.0081,1.0018,3.0716,-6.6311,1.3567,0.012000
0.0131,-0.0168,0.9968,-1.2043,-4.3750,4.7332,0.012000
-0.0334,-0.0379,1.0099,-1.6845,-0.3506,5.9832,0.012000
-0.0486,-0.0579,1.0074,-3.3155,4.0930,7.1037,0.012000
0.0723,-0.0132,0.9752,-1.1357,5.1601,7.7820,0.012000
0.2092,0.0953,1.0024,-3.0259,-3.6890,10.1143,0.012000
0.0543,-0.0051,1.0304,-6.0823,0.0457,9.3826,0.012000
0.0368,-0.0016,0.9750,3.1021,12.5457,0.0457,0.012000
0.0422,-0.0126,1.0037,-0.4878,8.6662,0.1829,0.012000
0.0460,-0.0100,0.9759,-1.4101,11.2500,1.1052,0.012000
0.0549,-0.0274,0.9701,-2.8963,3.6814,2.1341,0.012000
0.0641,-0.0144,1.0605,-2.6372,-3.3613,5.9832,0.012000
0.0318,-0.0092,0.9824,-4.0473,-1.7912,-2.0122,0.012000
0.0414,-0.0427,1.0466,-3.9863,-1.9893,-2.0732,0.012000
0.0363,-0.0052,0.9937,3.8567,2.6829,1.0290,0.012000
0.0379,0.0038,0.9766,1.0747,1.0442,-0.1524,0.012000
0.0379,-0.0157,1.0098,-2.4466,-0.9756,-1.4558,0.012000
0.0365,-0.0029,0.9910,0.9070,0.9375,-0.1448,0.012000
0.0321,-0.0128,1.0047,-1.0518,-0.1296,-0.8918,0.012000
0.0305,-0.0171,1.0051,-0.3963,0.2668,-0.6555,0.012000
0.0299,-0.0146,0.9995,0.1296,0.4954,-0.4726,0.012000
0.0300,-0.0126,1.0032,-0.0991,0.3125,-0.6631,0.012000
0.0342,-0.0118,1.0018,-0.0381,0.3506,-0.5793,0.012000
0.0339,-0.0144,1.0016,-0.0229,0.3735,-0.5640,0.012000
0.0333,-0.0176,1.0015,0.1143,0.4116,-0.5183,0.012000
0.0355,-0.0138,1.0032,0.2363,0.4573,-0.5564,0.012000
0.0386,-0.0131,1.0036,0.2210,0.4954,-0.4878,0.012000
0.0387,-0.0130,1.0024,0.2210,0.5030,-0.4954,0.012000
0.0354,-0.0146,1.0016,0.1601,0.5259,-0.5183,0.012000
0.0309,-0.0145,1.0023,0.1143,0.4878,-0.5640,0.012000
0.0312,-0.0148,1.0029,0.1296,0.5335,-0.5259,0.012000
0.0309,-0.0112,1.0038,0.1143,0.4421,-0.5107,0.012000
0.0343,-0.0128,0.9994,0.1829,0.5335,-0.5716,0.012000
0.0351,-0.0129,1.0007,0.1829,0.4649,-0.5259,0.012000
0.0369,-0.0140,1.0026,0.2210,0.4421,-0.4497,0.012000
0.0363,-0.0147,1.0016,0.0991,0.5107,-0.5030,0.012000
0.0380,-0.0150,1.0019,0.0762,0.4573,-0.5716,0.012000
0.0351,-0.0170,1.0005,0.0762,0.5564,-0.5030,0.012000
0.0308,-0.0158,1.0005,0.0534,0.4573,-0.5793,0.012000
0.0299,-0.0121,0.9990,0.1143,0.4649,-0.6555,0.012000
0.0340,-0.0109,1.0031,0.2287,0.4878,-0.5945,0.012000
0.0335,-0.0105,1.0031,0.0991,0.4878,-0.5945,0.012000
0.0347,-0.0141,0.9999,0.2668,0.5412,-0.5259,0.012000
0.0361,-0.0154,1.0022,0.3049,0.5107,-0.5869,0.012000
0.0358,-0.0132,1.0029,0.2820,0.4878,-0.5716,0.012000
0.0367,-0.0143,1.0017,0.1905,0.5640,-0.5945,0.012000
0.0341,-0.0143,1.0002,0.1982,0.4878,-0.5488,0.012000
0.0330,-0.0156,1.0026,0.1067,0.5488,-0.5488,0.012000
0.0342,-0.0140,1.0021,0.0991,0.5259,-0.6174,0.012000
0.0305,-0.0126,1.0026,0.2668,0.4954,-0.5869,0.012000
0.0334,-0.0127,1.0015,0.1143,0.5030,-0.5412,0.012000
0.0331,-0.0140,1.0020,0.1601,0.4726,-0.5335,0.012000
0.0374,-0.0146,1.0013,0.0915,0.4268,-0.6021,0.012000
0.0369,-0.0145,1.0021,0.1067,0.5107,-0.6860,0.012000
0.0388,-0.0128,1.0007,0.1829,0.4878,-0.6174,0.012000
0.0355,-0.0182,1.0018,0.2287,0.4649,-0.5030,0.012000
0.0354,-0.0158,0.9988,0.2058,0.5412,-0.6174,0.012000
0.0336,-0.0128,1.0009,0.3125,0.5488,-0.6098,0.012000
0.0334,-0.0111,1.0010,0.2668,0.5412,-0.6555,0.012000
0.0330,-0.0132,1.0021,0.1448,0.5335,-0.6402,0.012000
0.0345,-0.0156,0.9980,0.2058,0.5259,-0.5793,0.012000
0.0363,-0.0184,0.9987,0.2210,0.5412,-0.4802,0.012000
0.0364,-0.0190,1.0011,0.1753,0.4116,-0.6098,0.012000
0.0178,-0.0371,1.0061,0.6326,0.6860,0.2591,0.012000
-0.0131,-0.0059,0.9540,2.0122,1.0518,2.3704,0.012000
0.0398,-0.0707,1.0095,-12.6067,-5.6402,19.1768,0.012000
0.0803,-0.0502,1.0466,-9.0625,-3.2622,28.1479,0.012000
0.0350,-0.0186,1.0042,1.2881,0.3430,29.8857,0.012000
-0.0818,-0.0640,0.9785,-0.4954,-1.6692,28.8186,0.012000
0.0010,-0.0426,0.9502,4.4741,2.2790,13.0030,0.012000
-0.0533,-0.0005,1.0491,-2.3399,-0.4268,14.7485,0.012000
-0.0965,-0.0153,0.9222,1.9588,0.2896,15.9527,0.012000
-0.0098,0.0288,0.8535,3.3689,0.7088,19.0244,0.012000
0.1939,0.0577,0.9134,-2.7439,0.6555,15.9604,0.012000
0.3539,-0.0290,1.0048,7.4466,2.1799,-3.6966,0.012000
-0.0357,-0.0407,0.9719,1.6006,2.3476,1.5930,0.012000
0.0212,0.0010,1.0197,-1.4177,-0.4954,2.1113,0.012000
0.0077,-0.0024,1.0147,4.0396,-1.1052,1.8521,0.012000
-0.0044,-0.0399,1.0218,9.3064,-1.7302,3.4451,0.012000
0.0097,0.0120,1.0109,16.1052,-2.3323,11.2043,0.012000
-0.0033,0.0169,1.0259,20.7698,-2.7058,11.0671,0.012000
0.0348,-0.0120,1.0112,26.3567,-0.6784,9.6265,0.012000
0.0683,-0.0115,0.9976,33.6966,-2.0122,9.1006,0.012000
0.0418,-0.0208,1.0065,37.4162,-5.9985,9.8857,0.012000
0.0271,0.0762,0.9927,22.9268,2.2104,11.6463,0.012000
0.0573,0.0048,1.0088,8.0640,9.0244,9.4893,0.012000
0.0341,0.0121,1.0030,8.3384,4.0549,7.7515,0.012000
0.0552,0.0168,1.0210,9.8628,3.3841,9.1997,0.012000
0.0660,0.0140,1.0251,11.1357,1.3110,10.4345,0.012000
0.1039,0.0222,1.0579,16.4863,2.3323,6.3720,0.012000
0.1197,0.0429,1.1125,23.8567,10.2591,9.5732,0.012000
0.1613,0.0557,1.1913,38.0945,19.5274,17.8963,0.012000
0.0538,0.0179,1.0825,49.4055,7.3323,26.5244,0.012000
0.0786,0.0562,0.9986,38.9177,-48.0869,30.2744,0.012000
0.1044,0.0896,1.0322,39.5732,-42.4619,19.2607,0.012000
0.1296,0.0960,1.0687,53.0869,-13.9558,4.8399,0.012000
0.0728,0.1348,1.0564,61.3796,16.2043,-0.5640,0.012000
0.0779,0.1441,1.0901,62.6448,40.2210,-3.0869,0.012000
0.0941,0.1047,1.0112,73.3537,42.7973,-8.0259,0.012000
0.1368,0.1155,1.0428,68.1174,25.2439,-12.2256,0.012000
0.1052,0.1554,1.0920,58.5518,8.8491,-12.6601,0.012000
0.0264,0.1981,1.0843,47.5534,-2.4619,-10.1143,0.012000
-0.0036,0.2349,1.1049,36.8521,-8.5518,-7.5457,0.012000
0.0067,0.1865,0.9634,19.4284,6.7607,-11.3720,0.012000
0.0078,0.1740,0.9190,4.8704,-0.8079,-10.8537,0.012000
-0.0125,0.1949,0.9755,-5.0000,-14.0396,-6.8521,0.012000
-0.0687,0.2379,1.1061,-13.9253,-19.3293,-0.2896,0.012000
-0.1306,0.2957,1.1661,-16.9512,-4.1768,5.0305,0.012000
-0.0671,0.1539,0.9124,-5.3963,41.0671,7.9726,0.012000
-0.0219,0.1437,0.8771,6.1204,43.5290,9.0473,0.012000
-0.0014,0.1500,0.8845,13.6509,29.7713,10.4726,0.012000
-0.0414,0.1659,0.9388,9.0396,9.4588,14.1768,0.012000
-0.1439,0.2109,0.9802,-2.1189,-0.9375,17.2256,0.012000
-0.0014,0.2111,1.0459,-23.1555,24.4741,15.3125,0.012000
0.0245,0.1424,0.9741,-23.0412,42.2561,10.5107,0.012000
0.0244,0.1417,0.9471,-18.0945,38.5518,5.6021,0.012000
0.0366,0.1454,0.9382,-17.5838,18.1326,6.3415,0.012000
0.0330,0.0810,0.8883,-12.8125,-19.3674,19.0473,0.012000
0.0945,0.1063,0.9943,-10.7622,-31.2881,21.3567,0.012000
0.0611,0.1266,0.9994,-11.7683,-36.3948,21.8216,0.012000
0.0385,0.1328,1.0134,-14.4817,-38.9253,18.6357,0.012000
0.0410,0.1166,0.9664,-14.6494,-33.2698,12.3476,0.012000
-0.0505,0.0731,0.7910,-13.8262,-21.5854,1.4787,0.012000
0.0049,0.0483,0.8054,-7.1799,-13.3613,-10.8613,0.012000
0.0051,0.0903,0.8810,-16.2195,-5.4268,-15.0915,0.012000
-0.0756,0.1110,0.9222,-23.7195,7.1037,-16.9207,0.012000
-0.0700,0.1115,0.9182,-36.7302,23.8720,-19.2988,0.012000
-0.0431,0.1067,1.0041,-52.3780,24.5808,-15.7241,0.012000
0.0488,0.1272,1.1740,-47.5915,17.5991,-16.3796,0.012000
0.0894,0.0992,1.1917,-40.2210,25.5107,-19.2302,0.012000
0.0389,0.0676,1.0709,-36.8140,31.8826,-20.7165,0.012000
0.0462,0.0514,1.0361,-37.9116,30.6021,-23.3003,0.012000
0.0239,0.0426,1.0564,-35.6631,42.1646,-27.0122,0.012000
-0.0018,0.0073,1.0229,-23.2088,50.6860,-30.8689,0.012000
-0.0326,-0.0193,0.9128,-1.1128,48.1174,-33.1631,0.012000
-0.0200,0.0213,0.9684,21.3338,32.7439,-32.4238,0.012000
-0.0406,0.0490,1.0004,28.6357,22.0579,-30.0762,0.012000
-0.0781,0.0633,0.9145,20.8232,18.6814,-22.6905,0.012000
-0.1029,0.0701,0.8966,17.3780,15.8994,-21.3948,0.012000
-0.1046,0.0516,0.8851,14.0701,7.7591,-24.0777,0.012000
-0.1074,0.0745,0.8475,4.5198,-8.7957,-25.0915,0.012000
-0.1064,0.0878,0.8616,-12.5686,-36.8826,-22.7363,0.012000
-0.0915,0.0703,0.8755,-36.4710,-77.0884,-9.4055,0.012000
-0.0611,0.0625,0.9377,-43.8872,-72.2332,-3.4604,0.012000
-0.0278,0.0473,0.9721,-51.4405,-52.0884,1.4634,0.012000
0.0205,0.0136,0.9410,-65.2896,-28.7271,5.9527,0.012000
0.1718,-0.0377,1.0032,-76.5701,-46.7149,15.4192,0.012000
0.2485,-0.0378,1.1385,-62.6601,-56.4177,11.6006,0.012000
0.1488,-0.0276,1.1296,-38.5747,-39.6341,2.5000,0.012000
-0.0461,-0.0223,1.0807,-17.9573,-15.2591,-3.6280,0.012000
-0.0371,-0.0057,1.0341,-2.0046,1.7454,-3.1631,0.012000
0.0493,-0.0190,1.0016,3.8338,21.6616,-1.9970,0.012000
0.0498,-0.0304,1.0186,4.1311,22.3399,-2.2409,0.012000
0.0369,-0.0554,1.0296,7.1875,22.6220,-2.2180,0.012000
0.0548,-0.0674,0.9849,11.7759,29.9924,-3.8948,0.012000
0.0097,-0.0115,0.9773,7.9268,45.7088,-6.3643,0.012000
0.0168,-0.0254,1.0387,8.1098,55.0762,-2.7591,0.012000
0.0409,-0.0147,1.0255,13.1326,48.4146,0.2210,0.012000
0.0541,-0.0141,1.0244,16.6159,39.0854,0.2820,0.012000
0.0164,-0.0016,0.9997,17.8506,34.3521,-1.3796,0.012000
-0.0292,0.0056,0.9955,16.9817,30.8460,-1.3034,0.012000
-0.0449,0.0154,0.9606,16.3034,20.9223,4.4970,0.012000
-0.0431,0.0098,0.9649,13.7424,12.6829,7.7820,0.012000
-0.0172,-0.0049,0.9547,12.3552,7.2942,10.1143,0.012000
-0.0167,0.0061,0.9425,8.5518,5.2287,10.0152,0.012000
-0.0115,0.0186,1.0109,1.9055,2.2942,8.0793,0.012000
-0.0346,0.0324,1.0484,-2.6982,-1.9817,2.6524,0.012000
-0.0581,0.0305,1.0780,3.1784,-0.8308,0.7393,0.012000
-0.0661,0.0302,1.0331,12.0122,2.2790,-0.2363,0.012000
-0.0699,0.0353,0.9792,15.1524,1.8293,-0.0534,0.012000
-0.0878,0.0177,0.9211,-0.0229,-10.5412,2.1570,0.012000
-0.1042,0.0316,0.9542,-12.1951,-22.6067,4.1235,0.012000
-0.0939,0.0306,1.0377,-19.3826,-33.7195,6.7530,0.012000
-0.0835,0.0292,1.1115,-18.1555,-37.4085,8.1326,0.012000
-0.0583,0.0235,1.0967,-7.6753,-35.3659,7.9573,0.012000
-0.0337,0.0069,0.9833,9.9543,-21.7226,4.6494,0.012000
-0.0243,0.0093,0.9305,6.2729,-19.6418,4.5122,0.012000
-0.0144,0.0024,0.9224,-3.4223,-24.0701,4.7637,0.012000
0.0062,-0.0047,0.9398,-11.6311,-29.6875,4.8476,0.012000
0.0234,-0.0134,0.9677,-14.3064,-30.5412,3.5366,0.012000
0.0261,0.0057,0.9598,-13.3689,-24.1082,-1.3720,0.012000
0.0267,0.0113,0.9446,-14.4436,-28.4451,-1.0061,0.012000
0.0276,0.0302,0.9397,-16.0518,-34.7256,1.0137,0.012000
0.0045,0.0291,0.9408,-17.3704,-36.5244,2.9802,0.012000
-0.0093,0.0217,1.0231,-17.8659,-28.4070,4.2226,0.012000
-0.1216,0.0886,1.3242,-4.4207,-7.6677,12.0274,0.012000
-0.2593,0.1082,1.7483,14.8095,-13.5899,26.6235,0.012000
-0.3058,0.0472,1.9999,48.1098,-34.8171,53.4832,0.012000
0.0853,-0.1223,1.9999,107.4924,-76.0290,91.1281,0.012000
1.1665,-0.9794,1.9999,211.6387,-131.6235,108.3384,0.012000
1.1196,-1.4180,1.9999,249.7485,-161.5625,3.0107,0.012000
1.2717,-1.4427,1.8932,248.7119,-62.3857,-79.9085,0.012000
1.3500,-1.3175,0.8372,249.7485,79.5884,-157.0732,0.012000
1.0267,-1.1482,-0.4177,249.7485,192.4009,-218.4832,0.012000
-0.4329,-0.5104,-1.0756,249.7485,155.4878,-249.7561,0.012000
-0.6141,-0.5106,-0.9739,249.7485,146.1052,-221.8064,0.012000
-0.9187,-0.4291,-1.6010,249.7485,141.3186,-166.0442,0.012000
-1.2261,-0.1913,-2.0000,249.7485,81.9512,-96.2195,0.012000
-1.2711,0.1246,-2.0000,243.1631,-0.6784,-13.4604,0.012000
-0.5267,0.3854,-1.3002,12.3171,-22.8125,81.6768,0.012000
-0.2264,0.4992,-0.5998,-29.4741,42.3552,74.2531,0.012000
-0.0804,0.7001,-0.3336,-52.6829,98.0183,51.1052,0.012000
-0.1115,0.8784,-0.0219,-89.3064,109.0168,29.5732,0.012000
-0.1331,1.0037,0.5295,-120.4421,88.2927,16.3948,0.012000
-0.0090,1.1486,1.0629,-109.5198,41.1585,11.6921,0.012000
0.1547,1.1260,1.1058,-77.2027,32.2332,8.3537,0.012000
0.3124,1.0746,1.1063,-39.3064,41.5244,-4.8933,0.012000
0.3191,1.0193,0.9844,-3.4146,58.9863,-26.7988,0.012000
0.2374,1.0133,0.7861,25.9223,67.0351,-47.6067,0.012000
0.1222,0.9358,0.6051,58.1098,80.7622,-76.7912,0.012000
-0.0077,0.9150,0.5664,67.4009,81.6540,-83.1707,0.012000
-0.1639,0.8987,0.4904,74.9314,69.3979,-78.4756,0.012000
-0.2454,0.9188,0.4298,77.5229,51.4634,-64.9543,0.012000
-0.2676,0.8845,0.4174,77.7363,44.5427,-50.4040,0.012000
-0.3141,0.8491,0.2150,84.4207,55.9527,-31.4177,0.012000
-0.3174,0.8376,0.1542,81.0823,56.9436,-27.6448,0.012000
-0.3221,0.8315,0.1266,74.3064,58.1326,-27.0274,0.012000
-0.3319,0.8277,0.1219,68.8796,63.2012,-27.9802,0.012000
-0.2941,0.8750,0.0868,56.0899,75.9604,-24.5122,0.012000
-0.2767,0.8931,0.0214,43.6433,64.9466,-20.1296,0.012000
-0.3689,0.8972,0.0242,22.1951,37.6905,-15.4345,0.012000
-0.4465,0.9265,0.0844,3.0716,11.4863,-7.4619,0.012000
-0.4590,0.9415,0.1360,-8.4527,-0.3277,3.5595,0.012000
-0.3173,0.9409,0.1573,-18.4070,4.3064,18.0564,0.012000
-0.2404,0.9342,0.1809,-23.4604,10.3201,16.4787,0.012000
-0.2181,0.9342,0.1967,-25.8841,17.3552,10.8232,0.012000
-0.2358,0.9526,0.1978,-27.4390,21.4634,5.6021,0.012000
-0.2447,0.9688,0.2258,-28.7805,20.4649,3.0107,0.012000
-0.2266,0.9590,0.2971,-26.5244,11.8216,2.9192,0.012000
-0.1958,0.9391,0.3206,-20.2439,10.5107,1.3872,0.012000
-0.1747,0.9047,0.2993,-11.6463,14.4207,-2.4848,0.012000
-0.1676,0.8940,0.2362,-3.7119,22.5762,-9.3064,0.012000
-0.1771,0.9099,0.1874,-2.2790,28.3918,-15.6098,0.012000
-0.2051,0.8948,0.1276,-15.7622,29.5046,-24.5655,0.012000
-0.2303,0.9103,0.1945,-22.6143,30.5488,-29.2988,0.012000
-0.2688,0.8919,0.2655,-24.3979,27.2790,-32.3628,0.012000
-0.3021,0.9055,0.2655,-20.1296,24.7256,-34.5655,0.012000
-0.2781,0.8996,0.2950,-15.1448,28.5442,-37.6143,0.012000
-0.2679,0.9123,0.2357,-4.9466,45.5945,-43.3689,0.012000
-0.2910,0.8958,0.2235,-0.9909,46.7835,-45.8232,0.012000
-0.3397,0.8978,0.2258,-1.0595,43.4070,-47.0046,0.012000
-0.4040,0.8884,0.2271,-3.9939,37.0655,-42.2942,0.012000
-0.4417,0.8719,0.1992,0.7622,47.7210,-26.0518,0.012000
-0.4773,0.6890,0.1273,-2.9040,55.7622,-14.2226,0.012000
-0.3832,1.0052,0.2247,-12.5076,52.6220,0.5564,0.012000
-0.3497,1.0685,0.1656,-15.2363,38.9101,-2.5457,0.012000
-0.3321,0.8346,0.2040,-12.2637,15.3963,-8.0793,0.012000
-0.4731,0.8547,0.2416,2.6067,19.8476,-11.7073,0.012000
-0.5441,0.8376,0.1752,12.6220,25.4497,-4.0168,0.012000
-0.5819,0.8574,0.0870,17.3476,11.1966,8.2546,0.012000
-0.5781,0.8365,0.0887,9.2454,-11.1966,21.6616,0.012000
-0.4419,0.8847,0.1816,-1.2729,-37.7591,33.1021,0.012000
-0.3303,0.9249,0.0749,-13.7195,-43.0564,49.1692,0.012000
-0.1910,0.8846,0.0914,-20.1677,-26.2576,35.2058,0.012000
-0.2617,1.0057,0.1101,-40.8384,-17.5610,16.0061,0.012000
-0.3589,0.9622,0.2562,-56.8826,-24.2149,8.3841,0.012000
-0.3461,0.9327,0.3927,-58.3003,-26.3720,9.4970,0.012000
-0.2811,0.9471,0.3818,-42.8049,-13.5747,13.3079,0.012000
-0.2780,0.9366,0.4128,-34.6875,-7.2637,10.3201,0.012000
-0.2924,0.9261,0.3969,-23.7576,3.6052,6.4101,0.012000
-0.2934,0.9119,0.3785,-15.0762,9.7790,4.3140,0.012000
-0.2992,0.9035,0.3586,-10.3049,7.2485,4.1082,0.012000
-0.3098,0.9164,0.3573,-9.7027,-5.2668,6.0442,0.012000
-0.3103,0.9164,0.3471,-8.8643,-7.5076,8.8643,0.012000
-0.2707,0.8997,0.3345,-8.5137,-9.6037,11.8064,0.012000
-0.2490,0.8985,0.3343,-8.5823,-11.3338,12.3780,0.012000
-0.2441,0.8776,0.3317,-11.1433,-14.7713,11.5854,0.012000
-0.2475,0.8707,0.3672,-16.0137,-26.3491,7.8963,0.012000
-0.2505,0.8814,0.3924,-12.9573,-25.8308,5.7851,0.012000
-0.2562,0.8839,0.3652,-5.5412,-20.8994,4.6265,0.012000
-0.2511,0.8669,0.3118,1.3110,-14.6799,3.3079,0.012000
-0.2753,0.8496,0.2551,-0.8460,-11.6768,1.1204,0.012000
-0.2842,0.8502,0.2452,-7.4162,-12.7134,0.8994,0.012000
-0.2932,0.8576,0.2468,-15.2287,-14.8476,1.1280,0.012000
-0.3092,0.8650,0.2778,-20.4649,-15.9756,1.6616,0.012000
-0.3185,0.8674,0.3157,-20.7851,-12.8811,1.9893,0.012000
-0.3267,0.8813,0.3149,-22.5457,-12.2485,3.3460,0.012000
-0.3240,0.8849,0.3119,-26.7226,-17.4390,4.4207,0.012000
-0.3221,0.8863,0.3119,-32.1951,-21.9665,5.5259,0.012000
-0.3271,0.8922,0.3278,-37.1265,-24.9085,6.0747,0.012000
-0.3163,0.9021,0.3811,-40.7851,-25.3887,6.7073,0.012000
-0.3011,0.8974,0.3779,-37.8887,-18.5366,7.9878,0.012000
-0.2946,0.8867,0.3593,-36.0061,-18.0640,7.9954,0.012000
-0.2838,0.8798,0.3363,-36.5930,-19.9848,7.9345,0.012000
-0.2763,0.8827,0.3514,-39.5198,-22.4924,8.5595,0.012000
-0.2760,0.8904,0.3970,-42.3933,-21.4177,9.7256,0.012000
-0.2723,0.8876,0.4628,-36.8293,-15.3506,10.6021,0.012000
-0.2550,0.8829,0.4449,-31.6921,-13.8872,9.6418,0.012000
-0.2526,0.8817,0.4282,-28.4909,-13.5442,8.2012,0.012000
-0.2487,0.8798,0.4204,-26.0595,-11.7454,6.8445,0.012000
-0.2505,0.8698,0.3854,-25.1905,-8.6357,6.1662,0.012000
-0.2487,0.8626,0.3912,-30.8841,-6.2729,4.9924,0.012000
-0.2389,0.8533,0.4050,-35.4116,-5.0610,4.6418,0.012000
-0.2411,0.8496,0.4417,-39.0396,-4.7180,4.4817,0.012000
-0.2495,0.8524,0.4889,-38.9177,-5.8308,4.7713,0.012000
-0.2329,0.8400,0.4620,-31.7149,-8.6509,4.5884,0.012000
-0.2255,0.8361,0.4474,-30.4040,-9.2683,3.5671,0.012000
-0.2257,0.8294,0.4542,-31.8369,-10.0457,3.1479,0.012000
-0.2229,0.8209,0.4501,-33.9177,-10.7851,3.2927,0.012000
-0.2241,0.8186,0.4380,-36.1509,-12.0198,3.1936,0.012000
-0.2234,0.8151,0.4188,-45.9680,-14.7866,3.1326,0.012000
-0.2144,0.8040,0.4282,-54.4970,-18.9787,4.2149,0.012000
-0.2260,0.7949,0.4905,-63.1784,-24.0396,5.5869,0.012000
-0.2178,0.7936,0.5119,-67.9268,-26.7988,6.5244,0.012000
-0.2083,0.7916,0.5455,-69.2683,-29.6265,7.2104,0.012000
-0.2000,0.7833,0.6144,-66.0976,-32.3857,8.3994,0.012000
-0.2020,0.7754,0.5988,-64.3369,-33.8567,8.7652,0.012000
-0.1861,0.7629,0.5736,-64.0473,-36.6006,8.2698,0.012000
